Generation,Honest,Corrupt,OptimisticCooperator,PrudentCooperator,OptimisticDefector,PrudentDefector,b,c,f,h,a,B,playerExplorationProbability,umpireExplorationProbability,imitationStrength,Completion
1600,0.3,0.7,0.18,0.3,0.18,0.34,1,0.5,0.5,0.1,2,0.2,0.001,0.005,1e+10
1650,0.4,0.6,0.2,0.32,0.2,0.28,1,0.5,0.5,0.1,2,0.2,0.001,0.005,1e+10
1700,0.5,0.5,0.22,0.24,0.24,0.3,1,0.5,0.5,0.1,2,0.2,0.001,0.005,1e+10
1750,0.7,0.3,0.26,0.28,0.22,0.24,1,0.5,0.5,0.1,2,0.2,0.001,0.005,1e+10
1800,0.5,0.5,0.24,0.28,0.3,0.18,1,0.5,0.5,0.1,2,0.2,0.001,0.005,1e+10
1850,0.4,0.6,0.2,0.26,0.28,0.26,1,0.5,0.5,0.1,2,0.2,0.001,0.005,1e+10
1900,0.3,0.7,0.2,0.28,0.32,0.2,1,0.5,0.5,0.1,2,0.2,0.001,0.005,1e+10
1950,0.5,0.5,0.18,0.34,0.26,0.22,1,0.5,0.5,0.1,2,0.2,0.001,0.005,1e+10
2000,0.6,0.4,0.18,0.22,0.38,0.22,1,0.5,0.5,0.1,2,0.2,0.001,0.005,1e+10
2050,0.5,0.5,0.12,0.18,0.44,0.26,1,0.5,0.5,0.1,2,0.2,0.001,0.005,1e+10
2100,0.3,0.7,0.2,0.22,0.34,0.24,1,0.5,0.5,0.1,2,0.2,0.001,0.005,1e+10
2150,0.5,0.5,0.2,0.26,0.26,0.28,1,0.5,0.5,0.1,2,0.2,0.001,0.005,1e+10
2200,0.7,0.3,0.18,0.28,0.2,0.34,1,0.5,0.5,0.1,2,0.2,0.001,0.005,1e+10
2250,0.7,0.3,0.22,0.24,0.2,0.34,1,0.5,0.5,0.1,2,0.2,0.001,0.005,1e+10
2300,0.7,0.3,0.28,0.26,0.24,0.22,1,0.5,0.5,0.1,2,0.2,0.001,0.005,1e+10
2350,0.7,0.3,0.28,0.32,0.28,0.12,1,0.5,0.5,0.1,2,0.2,0.001,0.005,1e+10
2400,0.7,0.3,0.22,0.36,0.2,0.22,1,0.5,0.5,0.1,2,0.2,0.001,0.005,1e+10
2450,0.4,0.6,0.24,0.24,0.36,0.16,1,0.5,0.5,0.1,2,0.2,0.001,0.005,1e+10
2500,0.5,0.5,0.26,0.2,0.28,0.26,1,0.5,0.5,0.1,2,0.2,0.001,0.005,1e+10
2550,0.5,0.5,0.24,0.22,0.24,0.3,1,0.5,0.5,0.1,2,0.2,0.001,0.005,1e+10
2600,0.6,0.4,0.28,0.22,0.22,0.28,1,0.5,0.5,0.1,2,0.2,0.001,0.005,1e+10
2650,0.7,0.3,0.3,0.26,0.24,0.2,1,0.5,0.5,0.1,2,0.2,0.001,0.005,1e+10
2700,0.4,0.6,0.26,0.2,0.2,0.34,1,0.5,0.5,0.1,2,0.2,0.001,0.005,1e+10
2750,0.8,0.2,0.22,0.24,0.18,0.36,1,0.5,0.5,0.1,2,0.2,0.001,0.005,1e+10
2800,0.7,0.3,0.26,0.22,0.14,0.38,1,0.5,0.5,0.1,2,0.2,0.001,0.005,1e+10
2850,0.5,0.5,0.3,0.18,0.22,0.3,1,0.5,0.5,0.1,2,0.2,0.001,0.005,1e+10
2900,0.4,0.6,0.26,0.2,0.32,0.22,1,0.5,0.5,0.1,2,0.2,0.001,0.005,1e+10
2950,0.4,0.6,0.22,0.26,0.34,0.18,1,0.5,0.5,0.1,2,0.2,0.001,0.005,1e+10
3000,0.5,0.5,0.3,0.18,0.28,0.24,1,0.5,0.5,0.1,2,0.2,0.001,0.005,1e+10
3050,0.5,0.5,0.32,0.18,0.24,0.26,1,0.5,0.5,0.1,2,0.2,0.001,0.005,1e+10
3100,0.5,0.5,0.24,0.34,0.12,0.3,1,0.5,0.5,0.1,2,0.2,0.001,0.005,1e+10
3150,0.8,0.2,0.2,0.34,0.14,0.32,1,0.5,0.5,0.1,2,0.2,0.001,0.005,1e+10
3200,0.8,0.2,0.22,0.34,0.2,0.24,1,0.5,0.5,0.1,2,0.2,0.001,0.005,1e+10
3250,0.3,0.7,0.2,0.34,0.22,0.24,1,0.5,0.5,0.1,2,0.2,0.001,0.005,1e+10
3300,0.2,0.8,0.22,0.28,0.2,0.3,1,0.5,0.5,0.1,2,0.2,0.001,0.005,1e+10
3350,0.3,0.7,0.18,0.2,0.3,0.32,1,0.5,0.5,0.1,2,0.2,0.001,0.005,1e+10
3400,0.4,0.6,0.22,0.14,0.4,0.24,1,0.5,0.5,0.1,2,0.2,0.001,0.005,1e+10
3450,0.4,0.6,0.3,0.16,0.36,0.18,1,0.5,0.5,0.1,2,0.2,0.001,0.005,1e+10
3500,0.4,0.6,0.24,0.2,0.26,0.3,1,0.5,0.5,0.1,2,0.2,0.001,0.005,1e+10
3550,0.7,0.3,0.28,0.18,0.14,0.4,1,0.5,0.5,0.1,2,0.2,0.001,0.005,1e+10
3600,0.5,0.5,0.22,0.24,0.18,0.36,1,0.5,0.5,0.1,2,0.2,0.001,0.005,1e+10
3650,0.6,0.4,0.16,0.32,0.22,0.3,1,0.5,0.5,0.1,2,0.2,0.001,0.005,1e+10
3700,0.4,0.6,0.24,0.38,0.18,0.2,1,0.5,0.5,0.1,2,0.2,0.001,0.005,1e+10
3750,0.4,0.6,0.24,0.48,0.14,0.14,1,0.5,0.5,0.1,2,0.2,0.001,0.005,1e+10
3800,0.3,0.7,0.22,0.32,0.2,0.26,1,0.5,0.5,0.1,2,0.2,0.001,0.005,1e+10
3850,0.4,0.6,0.26,0.26,0.24,0.24,1,0.5,0.5,0.1,2,0.2,0.001,0.005,1e+10
3900,0.6,0.4,0.28,0.4,0.2,0.12,1,0.5,0.5,0.1,2,0.2,0.001,0.005,1e+10
3950,0.5,0.5,0.34,0.34,0.16,0.16,1,0.5,0.5,0.1,2,0.2,0.001,0.005,1e+10
4000,0.5,0.5,0.32,0.22,0.22,0.24,1,0.5,0.5,0.1,2,0.2,0.001,0.005,1e+10
4050,0.3,0.7,0.24,0.24,0.34,0.18,1,0.5,0.5,0.1,2,0.2,0.001,0.005,1e+10
4100,0.2,0.8,0.26,0.18,0.24,0.32,1,0.5,0.5,0.1,2,0.2,0.001,0.005,1e+10
4150,0.3,0.7,0.2,0.22,0.28,0.3,1,0.5,0.5,0.1,2,0.2,0.001,0.005,1e+10
4200,0.4,0.6,0.3,0.16,0.26,0.28,1,0.5,0.5,0.1,2,0.2,0.001,0.005,1e+10
4250,0.6,0.4,0.22,0.14,0.24,0.4,1,0.5,0.5,0.1,2,0.2,0.001,0.005,1e+10
4300,0.4,0.6,0.26,0.22,0.22,0.3,1,0.5,0.5,0.1,2,0.2,0.001,0.005,1e+10
4350,0.6,0.4,0.18,0.26,0.28,0.28,1,0.5,0.5,0.1,2,0.2,0.001,0.005,1e+10
4400,0.1,0.9,0.28,0.3,0.24,0.18,1,0.5,0.5,0.1,2,0.2,0.001,0.005,1e+10
4450,0.3,0.7,0.32,0.18,0.34,0.16,1,0.5,0.5,0.1,2,0.2,0.001,0.005,1e+10
4500,0.6,0.4,0.34,0.26,0.24,0.16,1,0.5,0.5,0.1,2,0.2,0.001,0.005,1e+10
4550,0.4,0.6,0.44,0.22,0.24,0.1,1,0.5,0.5,0.1,2,0.2,0.001,0.005,1e+10
4600,0.3,0.7,0.38,0.18,0.3,0.14,1,0.5,0.5,0.1,2,0.2,0.001,0.005,1e+10
4650,0.4,0.6,0.4,0.18,0.3,0.12,1,0.5,0.5,0.1,2,0.2,0.001,0.005,1e+10
4700,0.4,0.6,0.34,0.28,0.24,0.14,1,0.5,0.5,0.1,2,0.2,0.001,0.005,1e+10
4750,0.3,0.7,0.24,0.24,0.28,0.24,1,0.5,0.5,0.1,2,0.2,0.001,0.005,1e+10
4800,0.3,0.7,0.22,0.2,0.28,0.3,1,0.5,0.5,0.1,2,0.2,0.001,0.005,1e+10
4850,0.2,0.8,0.28,0.22,0.2,0.3,1,0.5,0.5,0.1,2,0.2,0.001,0.005,1e+10
4900,0.3,0.7,0.22,0.14,0.26,0.38,1,0.5,0.5,0.1,2,0.2,0.001,0.005,1e+10
4950,0.7,0.3,0.16,0.16,0.34,0.34,1,0.5,0.5,0.1,2,0.2,0.001,0.005,1e+10
5000,0.6,0.4,0.16,0.16,0.36,0.32,1,0.5,0.5,0.1,2,0.2,0.001,0.005,1e+10
5050,0.4,0.6,0.24,0.22,0.22,0.32,1,0.5,0.5,0.1,2,0.2,0.001,0.005,1e+10
5100,0.6,0.4,0.24,0.22,0.3,0.24,1,0.5,0.5,0.1,2,0.2,0.001,0.005,1e+10
5150,0.6,0.4,0.22,0.16,0.3,0.32,1,0.5,0.5,0.1,2,0.2,0.001,0.005,1e+10
5200,0.4,0.6,0.2,0.22,0.22,0.36,1,0.5,0.5,0.1,2,0.2,0.001,0.005,1e+10
5250,0.4,0.6,0.16,0.28,0.28,0.28,1,0.5,0.5,0.1,2,0.2,0.001,0.005,1e+10
5300,0.4,0.6,0.2,0.2,0.3,0.3,1,0.5,0.5,0.1,2,0.2,0.001,0.005,1e+10
5350,0.3,0.7,0.2,0.22,0.34,0.24,1,0.5,0.5,0.1,2,0.2,0.001,0.005,1e+10
5400,0.8,0.2,0.32,0.12,0.32,0.24,1,0.5,0.5,0.1,2,0.2,0.001,0.005,1e+10
5450,0.5,0.5,0.28,0.2,0.24,0.28,1,0.5,0.5,0.1,2,0.2,0.001,0.005,1e+10
5500,0.5,0.5,0.24,0.26,0.24,0.26,1,0.5,0.5,0.1,2,0.2,0.001,0.005,1e+10
5550,0.5,0.5,0.26,0.28,0.18,0.28,1,0.5,0.5,0.1,2,0.2,0.001,0.005,1e+10
5600,0.5,0.5,0.28,0.26,0.22,0.24,1,0.5,0.5,0.1,2,0.2,0.001,0.005,1e+10
5650,0.6,0.4,0.18,0.32,0.2,0.3,1,0.5,0.5,0.1,2,0.2,0.001,0.005,1e+10
5700,0.5,0.5,0.22,0.38,0.14,0.26,1,0.5,0.5,0.1,2,0.2,0.001,0.005,1e+10
5750,0.4,0.6,0.22,0.4,0.1,0.28,1,0.5,0.5,0.1,2,0.2,0.001,0.005,1e+10
5800,0.4,0.6,0.22,0.34,0.2,0.24,1,0.5,0.5,0.1,2,0.2,0.001,0.005,1e+10
5850,0.4,0.6,0.32,0.32,0.14,0.22,1,0.5,0.5,0.1,2,0.2,0.001,0.005,1e+10
5900,0.7,0.3,0.26,0.22,0.28,0.24,1,0.5,0.5,0.1,2,0.2,0.001,0.005,1e+10
5950,0.7,0.3,0.2,0.34,0.24,0.22,1,0.5,0.5,0.1,2,0.2,0.001,0.005,1e+10
6000,0.5,0.5,0.16,0.34,0.24,0.26,1,0.5,0.5,0.1,2,0.2,0.001,0.005,1e+10
6050,0.5,0.5,0.24,0.3,0.18,0.28,1,0.5,0.5,0.1,2,0.2,0.001,0.005,1e+10
6100,0.5,0.5,0.2,0.28,0.2,0.32,1,0.5,0.5,0.1,2,0.2,0.001,0.005,1e+10
6150,0.4,0.6,0.3,0.3,0.22,0.18,1,0.5,0.5,0.1,2,0.2,0.001,0.005,1e+10
6200,0.4,0.6,0.28,0.34,0.24,0.14,1,0.5,0.5,0.1,2,0.2,0.001,0.005,1e+10
6250,0.1,0.9,0.22,0.3,0.24,0.24,1,0.5,0.5,0.1,2,0.2,0.001,0.005,1e+10
6300,0.1,0.9,0.22,0.4,0.22,0.16,1,0.5,0.5,0.1,2,0.2,0.001,0.005,1e+10
6350,0.2,0.8,0.22,0.3,0.22,0.26,1,0.5,0.5,0.1,2,0.2,0.001,0.005,1e+10
6400,0.3,0.7,0.24,0.3,0.2,0.26,1,0.5,0.5,0.1,2,0.2,0.001,0.005,1e+10
6450,0.3,0.7,0.24,0.22,0.24,0.3,1,0.5,0.5,0.1,2,0.2,0.001,0.005,1e+10
6500,0.3,0.7,0.22,0.22,0.24,0.32,1,0.5,0.5,0.1,2,0.2,0.001,0.005,1e+10
6550,0.6,0.4,0.26,0.24,0.22,0.28,1,0.5,0.5,0.1,2,0.2,0.001,0.005,1e+10
6600,0.4,0.6,0.3,0.16,0.26,0.28,1,0.5,0.5,0.1,2,0.2,0.001,0.005,1e+10
6650,0.5,0.5,0.24,0.22,0.3,0.24,1,0.5,0.5,0.1,2,0.2,0.001,0.005,1e+10
6700,0.5,0.5,0.24,0.18,0.34,0.24,1,0.5,0.5,0.1,2,0.2,0.001,0.005,1e+10
6750,0.5,0.5,0.16,0.28,0.32,0.24,1,0.5,0.5,0.1,2,0.2,0.001,0.005,1e+10
6800,0.6,0.4,0.16,0.3,0.28,0.26,1,0.5,0.5,0.1,2,0.2,0.001,0.005,1e+10
6850,0.5,0.5,0.2,0.26,0.24,0.3,1,0.5,0.5,0.1,2,0.2,0.001,0.005,1e+10
6900,0.6,0.4,0.24,0.24,0.2,0.32,1,0.5,0.5,0.1,2,0.2,0.001,0.005,1e+10
6950,0.5,0.5,0.24,0.26,0.22,0.28,1,0.5,0.5,0.1,2,0.2,0.001,0.005,1e+10
7000,0.2,0.8,0.28,0.3,0.22,0.2,1,0.5,0.5,0.1,2,0.2,0.001,0.005,1e+10
7050,0.8,0.2,0.3,0.26,0.16,0.28,1,0.5,0.5,0.1,2,0.2,0.001,0.005,1e+10
7100,0.8,0.2,0.16,0.16,0.3,0.38,1,0.5,0.5,0.1,2,0.2,0.001,0.005,1e+10
7150,0.4,0.6,0.26,0.26,0.24,0.24,1,0.5,0.5,0.1,2,0.2,0.001,0.005,1e+10
7200,0.7,0.3,0.18,0.2,0.36,0.26,1,0.5,0.5,0.1,2,0.2,0.001,0.005,1e+10
7250,0.7,0.3,0.14,0.28,0.26,0.32,1,0.5,0.5,0.1,2,0.2,0.001,0.005,1e+10
7300,0.5,0.5,0.28,0.36,0.22,0.14,1,0.5,0.5,0.1,2,0.2,0.001,0.005,1e+10
7350,0.7,0.3,0.26,0.28,0.24,0.22,1,0.5,0.5,0.1,2,0.2,0.001,0.005,1e+10
7400,0.5,0.5,0.36,0.18,0.26,0.2,1,0.5,0.5,0.1,2,0.2,0.001,0.005,1e+10
7450,0.7,0.3,0.28,0.2,0.3,0.22,1,0.5,0.5,0.1,2,0.2,0.001,0.005,1e+10
7500,0.8,0.2,0.3,0.2,0.26,0.24,1,0.5,0.5,0.1,2,0.2,0.001,0.005,1e+10
7550,0.9,0.1,0.36,0.16,0.28,0.2,1,0.5,0.5,0.1,2,0.2,0.001,0.005,1e+10
7600,0.7,0.3,0.24,0.3,0.24,0.22,1,0.5,0.5,0.1,2,0.2,0.001,0.005,1e+10
7650,0.6,0.4,0.18,0.28,0.22,0.32,1,0.5,0.5,0.1,2,0.2,0.001,0.005,1e+10
7700,0.5,0.5,0.22,0.3,0.18,0.3,1,0.5,0.5,0.1,2,0.2,0.001,0.005,1e+10
7750,0.6,0.4,0.2,0.26,0.3,0.24,1,0.5,0.5,0.1,2,0.2,0.001,0.005,1e+10
7800,0.6,0.4,0.16,0.18,0.46,0.2,1,0.5,0.5,0.1,2,0.2,0.001,0.005,1e+10
7850,0.6,0.4,0.2,0.16,0.42,0.22,1,0.5,0.5,0.1,2,0.2,0.001,0.005,1e+10
7900,0.8,0.2,0.18,0.2,0.34,0.28,1,0.5,0.5,0.1,2,0.2,0.001,0.005,1e+10
7950,0.6,0.4,0.18,0.16,0.42,0.24,1,0.5,0.5,0.1,2,0.2,0.001,0.005,1e+10
8000,0.5,0.5,0.28,0.2,0.32,0.2,1,0.5,0.5,0.1,2,0.2,0.001,0.005,1e+10
8050,0.4,0.6,0.28,0.2,0.26,0.26,1,0.5,0.5,0.1,2,0.2,0.001,0.005,1e+10
8100,0.5,0.5,0.24,0.26,0.26,0.24,1,0.5,0.5,0.1,2,0.2,0.001,0.005,1e+10
8150,0.4,0.6,0.14,0.32,0.28,0.26,1,0.5,0.5,0.1,2,0.2,0.001,0.005,1e+10
8200,0.5,0.5,0.2,0.2,0.26,0.34,1,0.5,0.5,0.1,2,0.2,0.001,0.005,1e+10
8250,0.7,0.3,0.18,0.2,0.28,0.34,1,0.5,0.5,0.1,2,0.2,0.001,0.005,1e+10
8300,0.6,0.4,0.28,0.18,0.28,0.26,1,0.5,0.5,0.1,2,0.2,0.001,0.005,1e+10
8350,0.6,0.4,0.26,0.18,0.24,0.32,1,0.5,0.5,0.1,2,0.2,0.001,0.005,1e+10
8400,0.4,0.6,0.34,0.18,0.28,0.2,1,0.5,0.5,0.1,2,0.2,0.001,0.005,1e+10
8450,0.7,0.3,0.26,0.22,0.32,0.2,1,0.5,0.5,0.1,2,0.2,0.001,0.005,1e+10
8500,0.5,0.5,0.32,0.18,0.24,0.26,1,0.5,0.5,0.1,2,0.2,0.001,0.005,1e+10
8550,0.3,0.7,0.2,0.26,0.16,0.38,1,0.5,0.5,0.1,2,0.2,0.001,0.005,1e+10
8600,0.2,0.8,0.16,0.24,0.16,0.44,1,0.5,0.5,0.1,2,0.2,0.001,0.005,1e+10
8650,0.4,0.6,0.14,0.32,0.28,0.26,1,0.5,0.5,0.1,2,0.2,0.001,0.005,1e+10
8700,0.6,0.4,0.18,0.26,0.26,0.3,1,0.5,0.5,0.1,2,0.2,0.001,0.005,1e+10
8750,0.5,0.5,0.16,0.22,0.28,0.34,1,0.5,0.5,0.1,2,0.2,0.001,0.005,1e+10
8800,0.4,0.6,0.2,0.32,0.24,0.24,1,0.5,0.5,0.1,2,0.2,0.001,0.005,1e+10
8850,0.5,0.5,0.26,0.32,0.14,0.28,1,0.5,0.5,0.1,2,0.2,0.001,0.005,1e+10
8900,0.5,0.5,0.38,0.3,0.08,0.24,1,0.5,0.5,0.1,2,0.2,0.001,0.005,1e+10
8950,0.5,0.5,0.32,0.36,0.12,0.2,1,0.5,0.5,0.1,2,0.2,0.001,0.005,1e+10
9000,0.4,0.6,0.28,0.28,0.2,0.24,1,0.5,0.5,0.1,2,0.2,0.001,0.005,1e+10
9050,0.6,0.4,0.26,0.28,0.18,0.28,1,0.5,0.5,0.1,2,0.2,0.001,0.005,1e+10
9100,0.4,0.6,0.2,0.28,0.26,0.26,1,0.5,0.5,0.1,2,0.2,0.001,0.005,1e+10
9150,0.5,0.5,0.3,0.2,0.28,0.22,1,0.5,0.5,0.1,2,0.2,0.001,0.005,1e+10
9200,0.3,0.7,0.28,0.18,0.38,0.16,1,0.5,0.5,0.1,2,0.2,0.001,0.005,1e+10
9250,0.6,0.4,0.32,0.14,0.44,0.1,1,0.5,0.5,0.1,2,0.2,0.001,0.005,1e+10
9300,0.7,0.3,0.26,0.12,0.44,0.18,1,0.5,0.5,0.1,2,0.2,0.001,0.005,1e+10
9350,0.6,0.4,0.22,0.16,0.34,0.28,1,0.5,0.5,0.1,2,0.2,0.001,0.005,1e+10
9400,0.2,0.8,0.24,0.26,0.26,0.24,1,0.5,0.5,0.1,2,0.2,0.001,0.005,1e+10
9450,0.4,0.6,0.2,0.3,0.26,0.24,1,0.5,0.5,0.1,2,0.2,0.001,0.005,1e+10
9500,0.6,0.4,0.22,0.26,0.26,0.26,1,0.5,0.5,0.1,2,0.2,0.001,0.005,1e+10
9550,0.7,0.3,0.08,0.34,0.3,0.28,1,0.5,0.5,0.1,2,0.2,0.001,0.005,1e+10
9600,0.6,0.4,0.14,0.26,0.32,0.28,1,0.5,0.5,0.1,2,0.2,0.001,0.005,1e+10
9650,0.4,0.6,0.24,0.16,0.36,0.24,1,0.5,0.5,0.1,2,0.2,0.001,0.005,1e+10
9700,0.4,0.6,0.24,0.22,0.26,0.28,1,0.5,0.5,0.1,2,0.2,0.001,0.005,1e+10
9750,0.4,0.6,0.2,0.26,0.28,0.26,1,0.5,0.5,0.1,2,0.2,0.001,0.005,1e+10
9800,0.4,0.6,0.14,0.3,0.28,0.28,1,0.5,0.5,0.1,2,0.2,0.001,0.005,1e+10
9850,0.5,0.5,0.2,0.26,0.3,0.24,1,0.5,0.5,0.1,2,0.2,0.001,0.005,1e+10
9900,0.5,0.5,0.24,0.18,0.42,0.16,1,0.5,0.5,0.1,2,0.2,0.001,0.005,1e+10
9950,0.4,0.6,0.24,0.14,0.26,0.36,1,0.5,0.5,0.1,2,0.2,0.001,0.005,1e+10
10000,0.5,0.5,0.28,0.1,0.24,0.38,1,0.5,0.5,0.1,2,0.2,0.001,0.005,1e+10
10050,0.4,0.6,0.28,0.16,0.24,0.32,1,0.5,0.5,0.1,2,0.2,0.001,0.005,1e+10
10100,0.5,0.5,0.32,0.18,0.24,0.26,1,0.5,0.5,0.1,2,0.2,0.001,0.005,1e+10
10150,0.3,0.7,0.24,0.16,0.36,0.24,1,0.5,0.5,0.1,2,0.2,0.001,0.005,1e+10
10200,0.6,0.4,0.18,0.2,0.36,0.26,1,0.5,0.5,0.1,2,0.2,0.001,0.005,1e+10
10250,0.5,0.5,0.22,0.26,0.32,0.2,1,0.5,0.5,0.1,2,0.2,0.001,0.005,1e+10
10300,0.4,0.6,0.36,0.18,0.32,0.14,1,0.5,0.5,0.1,2,0.2,0.001,0.005,1e+10
10350,0.3,0.7,0.24,0.22,0.28,0.26,1,0.5,0.5,0.1,2,0.2,0.001,0.005,1e+10
10400,0.4,0.6,0.22,0.24,0.26,0.28,1,0.5,0.5,0.1,2,0.2,0.001,0.005,1e+10
10450,0.6,0.4,0.22,0.3,0.3,0.18,1,0.5,0.5,0.1,2,0.2,0.001,0.005,1e+10
10500,0.8,0.2,0.12,0.36,0.32,0.2,1,0.5,0.5,0.1,2,0.2,0.001,0.005,1e+10
10550,0.6,0.4,0.22,0.34,0.28,0.16,1,0.5,0.5,0.1,2,0.2,0.001,0.005,1e+10
10600,0.5,0.5,0.16,0.3,0.34,0.2,1,0.5,0.5,0.1,2,0.2,0.001,0.005,1e+10
10650,0.7,0.3,0.14,0.4,0.26,0.2,1,0.5,0.5,0.1,2,0.2,0.001,0.005,1e+10
10700,0.7,0.3,0.18,0.26,0.24,0.32,1,0.5,0.5,0.1,2,0.2,0.001,0.005,1e+10
10750,0.6,0.4,0.18,0.16,0.32,0.34,1,0.5,0.5,0.1,2,0.2,0.001,0.005,1e+10
10800,0.6,0.4,0.22,0.2,0.36,0.22,1,0.5,0.5,0.1,2,0.2,0.001,0.005,1e+10
10850,0.5,0.5,0.3,0.26,0.22,0.22,1,0.5,0.5,0.1,2,0.2,0.001,0.005,1e+10
10900,0.3,0.7,0.26,0.2,0.3,0.24,1,0.5,0.5,0.1,2,0.2,0.001,0.005,1e+10
10950,0.5,0.5,0.36,0.2,0.28,0.16,1,0.5,0.5,0.1,2,0.2,0.001,0.005,1e+10
11000,0.5,0.5,0.28,0.24,0.22,0.26,1,0.5,0.5,0.1,2,0.2,0.001,0.005,1e+10
11050,0.6,0.4,0.26,0.18,0.3,0.26,1,0.5,0.5,0.1,2,0.2,0.001,0.005,1e+10
11100,0.5,0.5,0.3,0.24,0.22,0.24,1,0.5,0.5,0.1,2,0.2,0.001,0.005,1e+10
11150,0.5,0.5,0.2,0.28,0.24,0.28,1,0.5,0.5,0.1,2,0.2,0.001,0.005,1e+10
11200,0.6,0.4,0.24,0.38,0.22,0.16,1,0.5,0.5,0.1,2,0.2,0.001,0.005,1e+10
11250,0.7,0.3,0.22,0.36,0.14,0.28,1,0.5,0.5,0.1,2,0.2,0.001,0.005,1e+10
11300,0.6,0.4,0.3,0.26,0.2,0.24,1,0.5,0.5,0.1,2,0.2,0.001,0.005,1e+10
11350,0.5,0.5,0.3,0.28,0.26,0.16,1,0.5,0.5,0.1,2,0.2,0.001,0.005,1e+10
11400,0.5,0.5,0.34,0.24,0.22,0.2,1,0.5,0.5,0.1,2,0.2,0.001,0.005,1e+10
11450,0.6,0.4,0.32,0.22,0.22,0.24,1,0.5,0.5,0.1,2,0.2,0.001,0.005,1e+10
